Participant.Private.ID,Question.Key,Response,Delay,Test.Time
8107631,MEQ_5_scale,Rather more an evening type than a morning type,delay,AM
8096343,MEQ_5_scale,Rather more an evening type than a morning type,delay,AM
8096470,MEQ_5_scale,Rather more an evening type than a morning type,delay,AM
8087665,MEQ_5_scale,Rather more an evening type than a morning type,delay,AM
8077440,MEQ_5_scale,Rather more an evening type than a morning type,delay,AM
8471993,MEQ_5_scale,Rather more an evening type than a morning type,delay,AM
8471790,MEQ_5_scale,Rather more an evening type than a morning type,delay,AM
8496101,MEQ_5_scale,Rather more an evening type than a morning type,delay,AM
8495761,MEQ_5_scale,Rather more an evening type than a morning type,delay,AM
8069015,MEQ_5_scale,Definitely a morning type,delay,PM
8140784,MEQ_5_scale,Definitely a morning type,delay,PM
8158355,MEQ_5_scale,Definitely a morning type,delay,PM
8196168,MEQ_5_scale,Definitely a morning type,delay,PM
8200792,MEQ_5_scale,Definitely a morning type,delay,PM
8484076,MEQ_5_scale,Definitely a morning type,delay,PM
7650194,MEQ_5_scale,Definitely an evening type,delay,PM
7650280,MEQ_5_scale,Definitely an evening type,delay,PM
7657171,MEQ_5_scale,Definitely an evening type,delay,PM
7665160,MEQ_5_scale,Definitely an evening type,delay,PM
7808292,MEQ_5_scale,Definitely an evening type,delay,PM
7941696,MEQ_5_scale,Definitely an evening type,delay,PM
7972333,MEQ_5_scale,Definitely an evening type,delay,PM
8008847,MEQ_5_scale,Definitely an evening type,delay,PM
8008502,MEQ_5_scale,Definitely an evening type,delay,PM
8008151,MEQ_5_scale,Definitely an evening type,delay,PM
8020508,MEQ_5_scale,Definitely an evening type,delay,PM
8034124,MEQ_5_scale,Definitely an evening type,delay,PM
8069040,MEQ_5_scale,Definitely an evening type,delay,PM
8069575,MEQ_5_scale,Definitely an evening type,delay,PM
8079916,MEQ_5_scale,Definitely an evening type,delay,PM
8141329,MEQ_5_scale,Definitely an evening type,delay,PM
8171990,MEQ_5_scale,Definitely an evening type,delay,PM
8171807,MEQ_5_scale,Definitely an evening type,delay,PM
8196103,MEQ_5_scale,Definitely an evening type,delay,PM
8201245,MEQ_5_scale,Definitely an evening type,delay,PM
8200990,MEQ_5_scale,Definitely an evening type,delay,PM
8211776,MEQ_5_scale,Definitely an evening type,delay,PM
8237191,MEQ_5_scale,Definitely an evening type,delay,PM
8250932,MEQ_5_scale,Definitely an evening type,delay,PM
8394785,MEQ_5_scale,Definitely an evening type,delay,PM
8395299,MEQ_5_scale,Definitely an evening type,delay,PM
8474259,MEQ_5_scale,Definitely an evening type,delay,PM
8474244,MEQ_5_scale,Definitely an evening type,delay,PM
8475054,MEQ_5_scale,Definitely an evening type,delay,PM
8485059,MEQ_5_scale,Definitely an evening type,delay,PM
8508337,MEQ_5_scale,Definitely an evening type,delay,PM
8508375,MEQ_5_scale,Definitely an evening type,delay,PM
8508413,MEQ_5_scale,Definitely an evening type,delay,PM
8513360,MEQ_5_scale,Definitely an evening type,delay,PM
7649902,MEQ_5_scale,Rather more a morning type than an evening type,delay,PM
7792483,MEQ_5_scale,Rather more a morning type than an evening type,delay,PM
7792229,MEQ_5_scale,Rather more a morning type than an evening type,delay,PM
7792280,MEQ_5_scale,Rather more a morning type than an evening type,delay,PM
7792350,MEQ_5_scale,Rather more a morning type than an evening type,delay,PM
7799847,MEQ_5_scale,Rather more a morning type than an evening type,delay,PM
7808342,MEQ_5_scale,Rather more a morning type than an evening type,delay,PM
7817900,MEQ_5_scale,Rather more a morning type than an evening type,delay,PM
7818153,MEQ_5_scale,Rather more a morning type than an evening type,delay,PM
7839745,MEQ_5_scale,Rather more a morning type than an evening type,delay,PM
7843368,MEQ_5_scale,Rather more a morning type than an evening type,delay,PM
7941546,MEQ_5_scale,Rather more a morning type than an evening type,delay,PM
7958123,MEQ_5_scale,Rather more a morning type than an evening type,delay,PM
7972212,MEQ_5_scale,Rather more a morning type than an evening type,delay,PM
7999266,MEQ_5_scale,Rather more a morning type than an evening type,delay,PM
8007863,MEQ_5_scale,Rather more a morning type than an evening type,delay,PM
8007862,MEQ_5_scale,Rather more a morning type than an evening type,delay,PM
8044712,MEQ_5_scale,Rather more a morning type than an evening type,delay,PM
8053564,MEQ_5_scale,Rather more a morning type than an evening type,delay,PM
8069509,MEQ_5_scale,Rather more a morning type than an evening type,delay,PM
8068998,MEQ_5_scale,Rather more a morning type than an evening type,delay,PM
8069055,MEQ_5_scale,Rather more a morning type than an evening type,delay,PM
8128209,MEQ_5_scale,Rather more a morning type than an evening type,delay,PM
8140698,MEQ_5_scale,Rather more a morning type than an evening type,delay,PM
8181794,MEQ_5_scale,Rather more a morning type than an evening type,delay,PM
8191941,MEQ_5_scale,Rather more a morning type than an evening type,delay,PM
8192060,MEQ_5_scale,Rather more a morning type than an evening type,delay,PM
8191973,MEQ_5_scale,Rather more a morning type than an evening type,delay,PM
8200798,MEQ_5_scale,Rather more a morning type than an evening type,delay,PM
8200933,MEQ_5_scale,Rather more a morning type than an evening type,delay,PM
8201243,MEQ_5_scale,Rather more a morning type than an evening type,delay,PM
8211370,MEQ_5_scale,Rather more a morning type than an evening type,delay,PM
8237443,MEQ_5_scale,Rather more a morning type than an evening type,delay,PM
8390796,MEQ_5_scale,Rather more a morning type than an evening type,delay,PM
8394763,MEQ_5_scale,Rather more a morning type than an evening type,delay,PM
8394768,MEQ_5_scale,Rather more a morning type than an evening type,delay,PM
8474242,MEQ_5_scale,Rather more a morning type than an evening type,delay,PM
8484904,MEQ_5_scale,Rather more a morning type than an evening type,delay,PM
8484057,MEQ_5_scale,Rather more a morning type than an evening type,delay,PM
7649898,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
7657471,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
7657363,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
7657307,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
7657514,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
7657496,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
7671349,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
7676682,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
7680305,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
7680339,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
7799813,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
7808305,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
7818063,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
7817839,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
7843340,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
7843444,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
7941125,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
7941639,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
7972425,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
7991545,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
7991420,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
7991281,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
8007866,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
8020244,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
8021105,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
8034101,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
8033963,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
8044981,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
8044814,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
8044901,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
8061284,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
8069326,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
8069405,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
8068989,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
8080184,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
8098742,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
8098930,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
8122203,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
8128250,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
8128630,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
8128657,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
8140914,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
8159599,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
8171977,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
8192049,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
8196008,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
8196200,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
8201078,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
8200848,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
8200830,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
8225383,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
8237566,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
8250824,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
8264299,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
8345258,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
8358152,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
8474922,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
8474804,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
8474593,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
8474430,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
8474274,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
8484177,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
8499493,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
8508485,MEQ_5_scale,Rather more an evening type than a morning type,delay,PM
7650194,Nap,No,delay,PM
7650280,Nap,No,delay,PM
7649898,Nap,No,delay,PM
7649902,Nap,No,delay,PM
7657471,Nap,No,delay,PM
7657363,Nap,No,delay,PM
7657307,Nap,No,delay,PM
7657514,Nap,No,delay,PM
7657496,Nap,No,delay,PM
7665160,Nap,No,delay,PM
7671349,Nap,No,delay,PM
7680305,Nap,No,delay,PM
7680339,Nap,No,delay,PM
7792483,Nap,No,delay,PM
7792229,Nap,No,delay,PM
7792280,Nap,No,delay,PM
7792350,Nap,No,delay,PM
7799847,Nap,No,delay,PM
7799813,Nap,No,delay,PM
7808305,Nap,No,delay,PM
7808292,Nap,No,delay,PM
7808342,Nap,No,delay,PM
7818063,Nap,No,delay,PM
7817900,Nap,No,delay,PM
7818153,Nap,No,delay,PM
7817839,Nap,No,delay,PM
7843340,Nap,No,delay,PM
7843368,Nap,No,delay,PM
7843444,Nap,No,delay,PM
7941125,Nap,No,delay,PM
7941639,Nap,No,delay,PM
7941546,Nap,No,delay,PM
7958123,Nap,No,delay,PM
7972212,Nap,No,delay,PM
7972333,Nap,No,delay,PM
7972425,Nap,No,delay,PM
7991545,Nap,No,delay,PM
7991420,Nap,No,delay,PM
7991281,Nap,No,delay,PM
7999266,Nap,No,delay,PM
8008847,Nap,No,delay,PM
8008502,Nap,No,delay,PM
8007862,Nap,No,delay,PM
8008151,Nap,No,delay,PM
8007866,Nap,No,delay,PM
8020508,Nap,No,delay,PM
8020244,Nap,No,delay,PM
8021105,Nap,No,delay,PM
8034124,Nap,No,delay,PM
8034101,Nap,No,delay,PM
8033963,Nap,No,delay,PM
8044981,Nap,No,delay,PM
8044814,Nap,No,delay,PM
8044712,Nap,No,delay,PM
8044901,Nap,No,delay,PM
8053564,Nap,No,delay,PM
8061284,Nap,No,delay,PM
8069015,Nap,No,delay,PM
8069326,Nap,No,delay,PM
8069509,Nap,No,delay,PM
8069040,Nap,No,delay,PM
8068998,Nap,No,delay,PM
8069055,Nap,No,delay,PM
8069575,Nap,No,delay,PM
8069405,Nap,No,delay,PM
8068989,Nap,No,delay,PM
8079916,Nap,No,delay,PM
8080184,Nap,No,delay,PM
8098742,Nap,No,delay,PM
8098930,Nap,No,delay,PM
8122203,Nap,No,delay,PM
8128209,Nap,No,delay,PM
8128250,Nap,No,delay,PM
8128630,Nap,No,delay,PM
8128657,Nap,No,delay,PM
8140698,Nap,No,delay,PM
8140914,Nap,No,delay,PM
8140784,Nap,No,delay,PM
8159599,Nap,No,delay,PM
8158355,Nap,No,delay,PM
8171990,Nap,No,delay,PM
8171977,Nap,No,delay,PM
8171807,Nap,No,delay,PM
8181794,Nap,No,delay,PM
8191941,Nap,No,delay,PM
8191973,Nap,No,delay,PM
8192049,Nap,No,delay,PM
8196008,Nap,No,delay,PM
8196200,Nap,No,delay,PM
8196168,Nap,No,delay,PM
8196103,Nap,No,delay,PM
8200798,Nap,No,delay,PM
8200933,Nap,No,delay,PM
8200990,Nap,No,delay,PM
8200848,Nap,No,delay,PM
8200830,Nap,No,delay,PM
8201243,Nap,No,delay,PM
8211370,Nap,No,delay,PM
8211776,Nap,No,delay,PM
8225383,Nap,No,delay,PM
8237443,Nap,No,delay,PM
8237566,Nap,No,delay,PM
8237191,Nap,No,delay,PM
8250824,Nap,No,delay,PM
8250932,Nap,No,delay,PM
8264299,Nap,No,delay,PM
8345258,Nap,No,delay,PM
8358152,Nap,No,delay,PM
8390796,Nap,No,delay,PM
8394763,Nap,No,delay,PM
8394785,Nap,No,delay,PM
8395299,Nap,No,delay,PM
8394768,Nap,No,delay,PM
8474804,Nap,No,delay,PM
8474593,Nap,No,delay,PM
8474242,Nap,No,delay,PM
8474244,Nap,No,delay,PM
8474430,Nap,No,delay,PM
8475054,Nap,No,delay,PM
8474274,Nap,No,delay,PM
8484904,Nap,No,delay,PM
8484057,Nap,No,delay,PM
8485059,Nap,No,delay,PM
8484076,Nap,No,delay,PM
8484177,Nap,No,delay,PM
8499493,Nap,No,delay,PM
8508337,Nap,No,delay,PM
8508375,Nap,No,delay,PM
8508413,Nap,No,delay,PM
8508485,Nap,No,delay,PM
8513360,Nap,No,delay,PM
7657171,Nap,Yes,delay,PM
7676682,Nap,Yes,delay,PM
7839745,Nap,Yes,delay,PM
7941696,Nap,Yes,delay,PM
8007863,Nap,Yes,delay,PM
8141329,Nap,Yes,delay,PM
8192060,Nap,Yes,delay,PM
8200792,Nap,Yes,delay,PM
8201245,Nap,Yes,delay,PM
8201078,Nap,Yes,delay,PM
8474922,Nap,Yes,delay,PM
8474259,Nap,Yes,delay,PM
7656005,Sleep_quality,Fair,delay,AM
7655966,Sleep_quality,Fair,delay,AM
7655499,Sleep_quality,Fair,delay,AM
7655741,Sleep_quality,Fair,delay,AM
7797627,Sleep_quality,Fair,delay,AM
7797782,Sleep_quality,Fair,delay,AM
7829118,Sleep_quality,Fair,delay,AM
7953913,Sleep_quality,Fair,delay,AM
7954183,Sleep_quality,Fair,delay,AM
7980069,Sleep_quality,Fair,delay,AM
8029276,Sleep_quality,Fair,delay,AM
8028863,Sleep_quality,Fair,delay,AM
8028775,Sleep_quality,Fair,delay,AM
8051674,Sleep_quality,Fair,delay,AM
8060075,Sleep_quality,Fair,delay,AM
8137764,Sleep_quality,Fair,delay,AM
8246649,Sleep_quality,Fair,delay,AM
8393200,Sleep_quality,Fair,delay,AM
8481877,Sleep_quality,Fair,delay,AM
8389436,Sleep_quality,Fair,delay,AM
8389380,Sleep_quality,Fair,delay,AM
8367283,Sleep_quality,Fair,delay,AM
8354648,Sleep_quality,Fair,delay,AM
8247940,Sleep_quality,Fair,delay,AM
8234121,Sleep_quality,Fair,delay,AM
8221790,Sleep_quality,Fair,delay,AM
8221918,Sleep_quality,Fair,delay,AM
8194969,Sleep_quality,Fair,delay,AM
8168749,Sleep_quality,Fair,delay,AM
8137770,Sleep_quality,Fair,delay,AM
8138595,Sleep_quality,Fair,delay,AM
8138130,Sleep_quality,Fair,delay,AM
8138170,Sleep_quality,Fair,delay,AM
8138216,Sleep_quality,Fair,delay,AM
8137730,Sleep_quality,Fair,delay,AM
8096343,Sleep_quality,Fair,delay,AM
8096470,Sleep_quality,Fair,delay,AM
8077440,Sleep_quality,Fair,delay,AM
8471993,Sleep_quality,Fair,delay,AM
8221639,Sleep_quality,Fair,delay,AM
7655778,Sleep_quality,Good,delay,AM
7655503,Sleep_quality,Good,delay,AM
7656073,Sleep_quality,Good,delay,AM
7655544,Sleep_quality,Good,delay,AM
7669808,Sleep_quality,Good,delay,AM
7674684,Sleep_quality,Good,delay,AM
7797669,Sleep_quality,Good,delay,AM
7797713,Sleep_quality,Good,delay,AM
7806505,Sleep_quality,Good,delay,AM
7806303,Sleep_quality,Good,delay,AM
7806584,Sleep_quality,Good,delay,AM
7806939,Sleep_quality,Good,delay,AM
7806790,Sleep_quality,Good,delay,AM
7814151,Sleep_quality,Good,delay,AM
7814523,Sleep_quality,Good,delay,AM
7837836,Sleep_quality,Good,delay,AM
7953297,Sleep_quality,Good,delay,AM
7953632,Sleep_quality,Good,delay,AM
7968130,Sleep_quality,Good,delay,AM
7997206,Sleep_quality,Good,delay,AM
8017916,Sleep_quality,Good,delay,AM
8017915,Sleep_quality,Good,delay,AM
8018175,Sleep_quality,Good,delay,AM
8063663,Sleep_quality,Good,delay,AM
8116680,Sleep_quality,Good,delay,AM
8471724,Sleep_quality,Good,delay,AM
8377039,Sleep_quality,Good,delay,AM
8342559,Sleep_quality,Good,delay,AM
8258034,Sleep_quality,Good,delay,AM
8235017,Sleep_quality,Good,delay,AM
8234196,Sleep_quality,Good,delay,AM
8234553,Sleep_quality,Good,delay,AM
8209525,Sleep_quality,Good,delay,AM
8209328,Sleep_quality,Good,delay,AM
8208996,Sleep_quality,Good,delay,AM
8209020,Sleep_quality,Good,delay,AM
8208934,Sleep_quality,Good,delay,AM
8190616,Sleep_quality,Good,delay,AM
8190906,Sleep_quality,Good,delay,AM
8180202,Sleep_quality,Good,delay,AM
8179570,Sleep_quality,Good,delay,AM
8152830,Sleep_quality,Good,delay,AM
8137973,Sleep_quality,Good,delay,AM
8138063,Sleep_quality,Good,delay,AM
8137743,Sleep_quality,Good,delay,AM
8138304,Sleep_quality,Good,delay,AM
8138228,Sleep_quality,Good,delay,AM
8137674,Sleep_quality,Good,delay,AM
8121052,Sleep_quality,Good,delay,AM
8116536,Sleep_quality,Good,delay,AM
8116661,Sleep_quality,Good,delay,AM
8107631,Sleep_quality,Good,delay,AM
8096825,Sleep_quality,Good,delay,AM
8087283,Sleep_quality,Good,delay,AM
8087665,Sleep_quality,Good,delay,AM
8077532,Sleep_quality,Good,delay,AM
8471729,Sleep_quality,Good,delay,AM
8472177,Sleep_quality,Good,delay,AM
8471874,Sleep_quality,Good,delay,AM
8472164,Sleep_quality,Good,delay,AM
8471944,Sleep_quality,Good,delay,AM
8481823,Sleep_quality,Good,delay,AM
8496101,Sleep_quality,Good,delay,AM
8152488,Sleep_quality,Good,delay,AM
8151846,Sleep_quality,Good,delay,AM
8151385,Sleep_quality,Good,delay,AM
8151943,Sleep_quality,Good,delay,AM
7655767,Sleep_quality,Fair,delay,AM
7829499,Sleep_quality,Fair,delay,AM
7979487,Sleep_quality,Fair,delay,AM
8042267,Sleep_quality,Fair,delay,AM
8137847,Sleep_quality,Fair,delay,AM
8471627,Sleep_quality,Fair,delay,AM
8393638,Sleep_quality,Poor,delay,AM
8077438,Sleep_quality,Fair,delay,AM
8471790,Sleep_quality,Fair,delay,AM
8481352,Sleep_quality,Fair,delay,AM
7656128,Sleep_quality,Very Good,delay,AM
7663710,Sleep_quality,Very Good,delay,AM
7797666,Sleep_quality,Very Good,delay,AM
7953075,Sleep_quality,Very Good,delay,AM
7968091,Sleep_quality,Very Good,delay,AM
8051418,Sleep_quality,Very Good,delay,AM
8060308,Sleep_quality,Very Good,delay,AM
8377641,Sleep_quality,Very Good,delay,AM
8367650,Sleep_quality,Very Good,delay,AM
8208689,Sleep_quality,Very Good,delay,AM
8180170,Sleep_quality,Very Good,delay,AM
8169101,Sleep_quality,Very Good,delay,AM
8137733,Sleep_quality,Very Good,delay,AM
8107155,Sleep_quality,Very Good,delay,AM
8087434,Sleep_quality,Very Good,delay,AM
8495761,Sleep_quality,Very Good,delay,AM
7968031,Sleep_quality,Very Poor,delay,AM
7921262,sleepTime,00:00,control,AM
7900324,sleepTime,00:00,control,AM
7848363,sleepTime,00:00,control,AM
7733905,sleepTime,00:00,control,AM
7729318,sleepTime,00:00,control,AM
7636967,sleepTime,00:00,control,AM
7613325,sleepTime,00:00,control,AM
7613230,sleepTime,00:00,control,AM
8344819,sleepTime,00:00,control,AM
8316989,sleepTime,00:00,control,AM
8271542,sleepTime,00:00,control,AM
8379760,sleepTime,00:00,control,AM
8387072,sleepTime,00:00,control,AM
8474323,sleepTime,00:00,control,AM
7733742,sleepTime,00:15,control,AM
7727161,sleepTime,00:15,control,AM
7636827,sleepTime,00:15,control,AM
7629148,sleepTime,00:15,control,AM
8283216,sleepTime,00:15,control,AM
8270211,sleepTime,00:15,control,AM
7727146,sleepTime,00:30,control,AM
8394753,sleepTime,00:30,control,AM
8394782,sleepTime,00:30,control,AM
7734084,sleepTime,00:30,control,AM
7643127,sleepTime,00:30,control,AM
7620694,sleepTime,00:30,control,AM
8306906,sleepTime,00:30,control,AM
8283084,sleepTime,00:30,control,AM
8270864,sleepTime,00:30,control,AM
7621261,sleepTime,00:45,control,AM
8345154,sleepTime,00:45,control,AM
8316167,sleepTime,00:45,control,AM
8306501,sleepTime,00:45,control,AM
8394819,sleepTime,00:45,control,AM
7613259,sleepTime,01:00,control,AM
7729299,sleepTime,01:00,control,AM
7880665,sleepTime,01:00,control,AM
8271250,sleepTime,01:00,control,AM
8283678,sleepTime,01:00,control,AM
8413443,sleepTime,01:00,control,AM
7900286,sleepTime,01:00,control,AM
7862570,sleepTime,01:00,control,AM
7848981,sleepTime,01:00,control,AM
7848817,sleepTime,01:00,control,AM
7747520,sleepTime,01:00,control,AM
8484835,sleepTime,01:00,control,AM
8499675,sleepTime,01:00,control,AM
8271048,sleepTime,01:15,control,AM
7862286,sleepTime,01:30,control,AM
8413378,sleepTime,01:30,control,AM
8413923,sleepTime,01:30,control,AM
7863267,sleepTime,01:30,control,AM
7862197,sleepTime,01:30,control,AM
8271565,sleepTime,01:30,control,AM
8484079,sleepTime,01:30,control,AM
7848293,sleepTime,01:45,control,AM
7880657,sleepTime,02:00,control,AM
7734191,sleepTime,02:00,control,AM
8316990,sleepTime,02:30,control,AM
8357856,sleepTime,02:30,control,AM
7604321,sleepTime,03:00,control,AM
8395072,sleepTime,03:00,control,AM
7729295,sleepTime,03:30,control,AM
7604298,sleepTime,03:30,control,AM
8357646,sleepTime,05:30,control,AM
8394737,sleepTime,21:00,control,AM
7604164,sleepTime,21:00,control,AM
8394734,sleepTime,21:00,control,AM
8283170,sleepTime,21:30,control,AM
7743947,sleepTime,21:45,control,AM
7636753,sleepTime,21:45,control,AM
7930688,sleepTime,22:00,control,AM
7863105,sleepTime,22:00,control,AM
7848557,sleepTime,22:00,control,AM
7848265,sleepTime,22:00,control,AM
7613310,sleepTime,22:00,control,AM
7604538,sleepTime,22:00,control,AM
8329142,sleepTime,22:00,control,AM
8283233,sleepTime,22:00,control,AM
8394808,sleepTime,22:00,control,AM
8463921,sleepTime,22:00,control,AM
7860065,sleepTime,22:15,control,AM
7848368,sleepTime,22:15,control,AM
7727056,sleepTime,22:15,control,AM
8344834,sleepTime,22:15,control,AM
8358246,sleepTime,22:15,control,AM
7636898,sleepTime,22:30,control,AM
8414156,sleepTime,22:30,control,AM
7849013,sleepTime,22:30,control,AM
7848791,sleepTime,22:30,control,AM
7727183,sleepTime,22:30,control,AM
8357624,sleepTime,22:30,control,AM
8357635,sleepTime,22:30,control,AM
8499281,sleepTime,22:30,control,AM
7848483,sleepTime,22:45,control,AM
7604496,sleepTime,22:45,control,AM
8380944,sleepTime,22:45,control,AM
7900471,sleepTime,23:00,control,AM
8395337,sleepTime,23:00,control,AM
7921326,sleepTime,23:00,control,AM
7881246,sleepTime,23:00,control,AM
7629122,sleepTime,23:00,control,AM
7620699,sleepTime,23:00,control,AM
7604570,sleepTime,23:00,control,AM
7604165,sleepTime,23:00,control,AM
8344979,sleepTime,23:00,control,AM
8307220,sleepTime,23:00,control,AM
8295289,sleepTime,23:00,control,AM
8381180,sleepTime,23:00,control,AM
8395055,sleepTime,23:00,control,AM
8464093,sleepTime,23:00,control,AM
8499623,sleepTime,23:00,control,AM
7643108,sleepTime,23:15,control,AM
8344827,sleepTime,23:15,control,AM
8270948,sleepTime,23:15,control,AM
8445932,sleepTime,23:15,control,AM
8394817,sleepTime,23:30,control,AM
7863141,sleepTime,23:30,control,AM
7727187,sleepTime,23:30,control,AM
7727055,sleepTime,23:30,control,AM
7629083,sleepTime,23:30,control,AM
7613382,sleepTime,23:30,control,AM
8306234,sleepTime,23:30,control,AM
8295753,sleepTime,23:30,control,AM
8271105,sleepTime,23:30,control,AM
8402978,sleepTime,23:30,control,AM
7604489,sleepTime,23:45,control,AM
7861883,sleepTime,23:45,control,AM
7613274,sleepTime,23:45,control,AM
8395329,sleepTime,23:45,control,AM
7611579,sleepTime,00:00,control,PM
7857272,sleepTime,00:00,control,PM
7732726,sleepTime,00:00,control,PM
7728287,sleepTime,00:00,control,PM
7627542,sleepTime,00:00,control,PM
7627419,sleepTime,00:00,control,PM
7618741,sleepTime,00:00,control,PM
8354654,sleepTime,00:00,control,PM
8314397,sleepTime,00:00,control,PM
8314335,sleepTime,00:00,control,PM
8281375,sleepTime,00:00,control,PM
8280881,sleepTime,00:00,control,PM
8280233,sleepTime,00:00,control,PM
8367880,sleepTime,00:00,control,PM
8401031,sleepTime,00:00,control,PM
8393542,sleepTime,00:15,control,PM
7858115,sleepTime,00:15,control,PM
7728281,sleepTime,00:15,control,PM
7618818,sleepTime,00:15,control,PM
7611506,sleepTime,00:15,control,PM
8292632,sleepTime,00:15,control,PM
8368002,sleepTime,00:15,control,PM
7874874,sleepTime,00:30,control,PM
7611399,sleepTime,00:30,control,PM
7611227,sleepTime,00:30,control,PM
8292947,sleepTime,00:30,control,PM
8400954,sleepTime,00:45,control,PM
7874368,sleepTime,00:45,control,PM
7618657,sleepTime,00:45,control,PM
8280100,sleepTime,01:00,control,PM
8354601,sleepTime,01:00,control,PM
8400984,sleepTime,01:00,control,PM
7857260,sleepTime,01:00,control,PM
7856911,sleepTime,01:00,control,PM
7856890,sleepTime,01:00,control,PM
7648957,sleepTime,01:00,control,PM
7611631,sleepTime,01:00,control,PM
8293210,sleepTime,01:00,control,PM
8368189,sleepTime,01:00,control,PM
8401449,sleepTime,01:00,control,PM
7732868,sleepTime,01:15,control,PM
8471649,sleepTime,01:30,control,PM
7857227,sleepTime,01:30,control,PM
8401006,sleepTime,01:30,control,PM
7938959,sleepTime,01:30,control,PM
8293343,sleepTime,01:30,control,PM
8389381,sleepTime,01:30,control,PM
8393166,sleepTime,01:45,control,PM
7857714,sleepTime,01:45,control,PM
7857635,sleepTime,01:45,control,PM
7732593,sleepTime,01:45,control,PM
8293380,sleepTime,01:45,control,PM
7856876,sleepTime,02:00,control,PM
7611260,sleepTime,02:00,control,PM
8303103,sleepTime,02:00,control,PM
8400943,sleepTime,02:15,control,PM
7749422,sleepTime,02:30,control,PM
8355481,sleepTime,03:00,control,PM
8354659,sleepTime,03:00,control,PM
8280612,sleepTime,03:00,control,PM
8400987,sleepTime,03:00,control,PM
8401517,sleepTime,04:00,control,PM
7939386,sleepTime,04:00,control,PM
7857350,sleepTime,04:00,control,PM
8401551,sleepTime,04:00,control,PM
7856955,sleepTime,05:00,control,PM
8280151,sleepTime,06:00,control,PM
8292662,sleepTime,21:00,control,PM
7874048,sleepTime,21:00,control,PM
