order,Delay,Test.Time,Participant.Private.ID,studied_word,original_response,studied_recalled
38946,control,AM,7930688,billows,NA,0
38947,control,AM,7930688,bitter,NA,0
38948,control,AM,7930688,tough,NA,0
38949,control,AM,7930688,sewing,NA,0
38950,control,AM,7930688,refuse,NA,0
38951,control,AM,7930688,rage,NA,0
38952,control,AM,7930688,plush,plush,1
38953,control,AM,7930688,capital,NA,0
38954,control,AM,7930688,measuring,NA,0
38955,control,AM,7930688,winter,winter,1
38956,control,AM,7930688,summit,NA,0
38957,control,AM,7930688,listless,NA,0
38958,control,AM,7930688,thames,thames,1
38959,control,AM,7930688,fright,NA,0
38960,control,AM,7930688,kick,NA,0
38961,control,AM,7930688,ledge,NA,0
38962,control,AM,7930688,dream,NA,0
38963,control,AM,7930688,health,NA,0
38964,control,AM,7930688,hear,NA,0
38965,control,AM,7930688,couch,NA,0
38966,control,AM,7930688,pollution,pollution,1
38967,control,AM,7930688,good,NA,0
38968,control,AM,7930688,sandpaper,NA,0
38969,control,AM,7930688,sharp,NA,0
38970,control,AM,7930688,sewage,NA,0
38971,control,AM,7930688,temper,temper,1
38972,control,AM,7930688,loud,NA,0
38973,control,AM,7930688,streets,NA,0
38974,control,AM,7930688,coaster,NA,0
38975,control,AM,7930688,ice,ice,1
38976,control,AM,7930688,top,NA,0
38977,control,AM,7930688,snail,snail,1
38978,control,AM,7930688,boat,boat,1
38979,control,AM,7930688,fly,NA,0
38980,control,AM,7930688,sandals,NA,0
38981,control,AM,7930688,sill,NA,0
38982,control,AM,7930688,wake,NA,0
38983,control,AM,7930688,hospital,NA,0
38984,control,AM,7930688,see,NA,0
38985,control,AM,7930688,desk,NA,0
38986,control,AM,7930688,ashes,ashes,1
38987,control,AM,7930688,taste,NA,0
38988,control,AM,7930688,jagged,NA,0
38989,control,AM,7930688,point,NA,0
38990,control,AM,7930688,bag,NA,0
38991,control,AM,7930688,fury,NA,0
38992,control,AM,7930688,cotton,NA,0
38993,control,AM,7930688,subway,NA,0
38994,control,AM,7930688,lid,NA,0
38995,control,AM,7930688,wet,wet,1
38996,control,AM,7930688,molehill,NA,0
38997,control,AM,7930688,cautious,NA,0
38998,control,AM,7930688,tide,tide,1
38999,control,AM,7930688,arachnid,NA,0
39000,control,AM,7930688,soccer,NA,0
39001,control,AM,7930688,house,NA,0
39002,control,AM,7930688,snooze,NA,0
39003,control,AM,7930688,dentist,NA,0
39004,control,AM,7930688,nostril,NA,0
39005,control,AM,7930688,recliner,NA,0
39006,control,AM,7930688,cigar,cigar,1
39007,control,AM,7930688,tooth,NA,0
39008,control,AM,7930688,ready,NA,0
39009,control,AM,7930688,prick,NA,0
39010,control,AM,7930688,junk,NA,0
39011,control,AM,7930688,ire,ire,1
39012,control,AM,7930688,fur,NA,0
39013,control,AM,7930688,country,NA,0
39014,control,AM,7930688,handle,NA,0
39015,control,AM,7930688,frigid,frigid,1
39016,control,AM,7930688,peak,NA,0
39017,control,AM,7930688,delay,delay,1
39018,control,AM,7930688,swim,NA,0
39019,control,AM,7930688,crawl,NA,0
39020,control,AM,7930688,yard,NA,0
39021,control,AM,7930688,open,NA,0
39022,control,AM,7930688,blanket,NA,0
39023,control,AM,7930688,physician,NA,0
39024,control,AM,7930688,whiff,NA,0
39025,control,AM,7930688,sofa,NA,0
39026,control,AM,7930688,chimney,chinmey,1
39027,control,AM,7930688,nice,NA,0
39028,control,AM,7930688,coarse,NA,0
39029,control,AM,7930688,thimble,NA,0
39030,control,AM,7930688,trash,NA,0
39031,control,AM,7930688,wrath,wrath,1
39032,control,AM,7930688,touch,NA,0
39033,control,AM,7930688,newyork,NA,0
39034,control,AM,7930688,coffee,NA,0
39035,control,AM,7930688,chilly,chilly,1
39036,control,AM,7930688,plain,NA,0
39037,control,AM,7930688,traffic,traffic,1
39038,control,AM,7930688,flow,NA,0
39039,control,AM,7930688,tarantula,NA,0
39040,control,AM,7930688,walk,NA,0
39041,control,AM,7921326,door,NA,0
39042,control,AM,7921326,bed,NA,0
39043,control,AM,7921326,nurse,NA,0
39044,control,AM,7921326,nose,NA,0
39045,control,AM,7921326,table,NA,0
39046,control,AM,7921326,cigarette,NA,0
39047,control,AM,7921326,sour,NA,0
39048,control,AM,7921326,smooth,NA,0
39049,control,AM,7921326,thread,NA,0
39050,control,AM,7921326,garbage,NA,0
39051,control,AM,7921326,mad,NA,0
39052,control,AM,7921326,hard,NA,0
39053,control,AM,7921326,town,NA,0
39054,control,AM,7921326,mug,NA,0
39055,control,AM,7921326,hot,NA,0
39056,control,AM,7921326,hill,NA,0
39057,control,AM,7921326,fast,NA,0
39058,control,AM,7921326,water,NA,0
39059,control,AM,7921326,web,NA,0
39060,control,AM,7921326,shoe,NA,0
39061,control,AM,7921326,glass,NA,0
39062,control,AM,7921326,rest,NA,0
39063,control,AM,7921326,sick,NA,0
39064,control,AM,7921326,breathe,NA,0
39065,control,AM,7921326,sit,NA,0
39066,control,AM,7921326,puff,NA,0
39067,control,AM,7921326,candy,NA,0
39068,control,AM,7921326,bumpy,NA,0
39069,control,AM,7921326,pin,NA,0
39070,control,AM,7921326,waste,NA,0
39071,control,AM,7921326,fear,NA,0
39072,control,AM,7921326,light,NA,0
39073,control,AM,7921326,crowded,NA,0
39074,control,AM,7921326,saucer,NA,0
39075,control,AM,7921326,snow,NA,0
39076,control,AM,7921326,valley,NA,0
39077,control,AM,7921326,lethargic,NA,0
39078,control,AM,7921326,stream,NA,0
39079,control,AM,7921326,insect,NA,0
39080,control,AM,7921326,hand,NA,0
39081,control,AM,7921326,pane,NA,0
39082,control,AM,7921326,awake,NA,0
39083,control,AM,7921326,lawyer,NA,0
39084,control,AM,7921326,sniff,NA,0
39085,control,AM,7921326,legs,NA,0
39086,control,AM,7921326,blaze,NA,0
39087,control,AM,7921326,sugar,NA,0
39088,control,AM,7921326,road,NA,0
39089,control,AM,7921326,eye,NA,0
39090,control,AM,7921326,can,NA,0
39091,control,AM,7921326,hate,NA,0
39092,control,AM,7921326,pillow,NA,0
39093,control,AM,7921326,state,NA,0
39094,control,AM,7921326,tea,NA,0
39095,control,AM,7921326,warm,NA,0
39096,control,AM,7921326,climb,NA,0
39097,control,AM,7921326,stop,NA,0
39098,control,AM,7921326,lake,NA,0
39099,control,AM,7921326,bug,NA,0
39100,control,AM,7921326,toe,NA,0
39101,control,AM,7921326,shade,NA,0
39102,control,AM,7921326,tired,NA,0
39103,control,AM,7921326,medicine,NA,0
39104,control,AM,7921326,aroma,NA,0
39105,control,AM,7921326,seat,NA,0
39106,control,AM,7921326,billows,NA,0
39107,control,AM,7921326,bitter,NA,0
39108,control,AM,7921326,tough,NA,0
39109,control,AM,7921326,sewing,NA,0
39110,control,AM,7921326,refuse,NA,0
39111,control,AM,7921326,rage,NA,0
39112,control,AM,7921326,plush,NA,0
39113,control,AM,7921326,capital,NA,0
39114,control,AM,7921326,measuring,NA,0
39115,control,AM,7921326,winter,NA,0
39116,control,AM,7921326,summit,NA,0
39117,control,AM,7921326,listless,NA,0
39118,control,AM,7921326,thames,NA,0
39119,control,AM,7921326,fright,NA,0
39120,control,AM,7921326,kick,NA,0
39121,control,AM,7921326,ledge,NA,0
39122,control,AM,7921326,dream,NA,0
39123,control,AM,7921326,health,NA,0
39124,control,AM,7921326,hear,NA,0
39125,control,AM,7921326,couch,NA,0
39126,control,AM,7921326,pollution,NA,0
39127,control,AM,7921326,good,NA,0
39128,control,AM,7921326,sandpaper,NA,0
39129,control,AM,7921326,sharp,NA,0
39130,control,AM,7921326,sewage,NA,0
39131,control,AM,7921326,temper,NA,0
39132,control,AM,7921326,loud,NA,0
39133,control,AM,7921326,streets,NA,0
39134,control,AM,7921326,coaster,NA,0
39135,control,AM,7921326,ice,NA,0
39136,control,AM,7921326,top,NA,0
39137,control,AM,7921326,snail,NA,0
39138,control,AM,7921326,boat,NA,0
39139,control,AM,7921326,fly,NA,0
39140,control,AM,7921326,sandals,NA,0
39141,control,AM,7921326,sill,NA,0
39142,control,AM,7921326,wake,NA,0
39143,control,AM,7921326,hospital,NA,0
39144,control,AM,7921326,see,NA,0
39145,control,AM,7921326,desk,NA,0
39146,control,AM,7921326,ashes,NA,0
39147,control,AM,7921326,taste,NA,0
39148,control,AM,7921326,jagged,NA,0
39149,control,AM,7921326,point,NA,0
39150,control,AM,7921326,bag,NA,0
39151,control,AM,7921326,fury,NA,0
39152,control,AM,7921326,cotton,NA,0
39153,control,AM,7921326,subway,subway,1
39154,control,AM,7921326,lid,NA,0
39155,control,AM,7921326,wet,NA,0
39156,control,AM,7921326,molehill,NA,0
39157,control,AM,7921326,cautious,NA,0
39158,control,AM,7921326,tide,NA,0
39159,control,AM,7921326,arachnid,NA,0
39160,control,AM,7921326,soccer,NA,0
39161,control,AM,7921326,house,NA,0
39162,control,AM,7921326,snooze,NA,0
39163,control,AM,7921326,dentist,NA,0
39164,control,AM,7921326,nostril,NA,0
39165,control,AM,7921326,recliner,NA,0
39166,control,AM,7921326,cigar,NA,0
39167,control,AM,7921326,tooth,NA,0
39168,control,AM,7921326,ready,NA,0
39169,control,AM,7921326,prick,NA,0
39170,control,AM,7921326,junk,NA,0
39171,control,AM,7921326,ire,ire,1
39172,control,AM,7921326,fur,NA,0
39173,control,AM,7921326,country,NA,0
39174,control,AM,7921326,handle,NA,0
39175,control,AM,7921326,frigid,NA,0
39176,control,AM,7921326,peak,NA,0
39177,control,AM,7921326,delay,NA,0
39178,control,AM,7921326,swim,NA,0
39179,control,AM,7921326,crawl,NA,0
39180,control,AM,7921326,yard,NA,0
39181,control,AM,7921326,open,NA,0
39182,control,AM,7921326,blanket,NA,0
39183,control,AM,7921326,physician,NA,0
39184,control,AM,7921326,whiff,NA,0
39185,control,AM,7921326,sofa,NA,0
39186,control,AM,7921326,chimney,NA,0
39187,control,AM,7921326,nice,NA,0
39188,control,AM,7921326,coarse,NA,0
39189,control,AM,7921326,thimble,NA,0
39190,control,AM,7921326,trash,NA,0
39191,control,AM,7921326,wrath,NA,0
39192,control,AM,7921326,touch,NA,0
39193,control,AM,7921326,newyork,newyork,1
39194,control,AM,7921326,coffee,coffee,1
39195,control,AM,7921326,chilly,NA,0
39196,control,AM,7921326,plain,NA,0
39197,control,AM,7921326,traffic,NA,0
39198,control,AM,7921326,flow,NA,0
39199,control,AM,7921326,tarantula,NA,0
39200,control,AM,7921326,walk,NA,0
39201,control,AM,7921262,door,NA,0
39202,control,AM,7921262,bed,NA,0
39203,control,AM,7921262,nurse,nurse,1
39204,control,AM,7921262,nose,NA,0
39205,control,AM,7921262,table,NA,0
39206,control,AM,7921262,cigarette,NA,0
39207,control,AM,7921262,sour,sour,1
39208,control,AM,7921262,smooth,NA,0
39209,control,AM,7921262,thread,NA,0
39210,control,AM,7921262,garbage,NA,0
39211,control,AM,7921262,mad,NA,0
39212,control,AM,7921262,hard,NA,0
39213,control,AM,7921262,town,NA,0
39214,control,AM,7921262,mug,NA,0
39215,control,AM,7921262,hot,NA,0
39216,control,AM,7921262,hill,NA,0
39217,control,AM,7921262,fast,NA,0
39218,control,AM,7921262,water,water,1
39219,control,AM,7921262,web,NA,0
39220,control,AM,7921262,shoe,NA,0
39221,control,AM,7921262,glass,NA,0
39222,control,AM,7921262,rest,NA,0
39223,control,AM,7921262,sick,sick,1
39224,control,AM,7921262,breathe,NA,0
39225,control,AM,7921262,sit,NA,0
39226,control,AM,7921262,puff,NA,0
39227,control,AM,7921262,candy,candy,1
39228,control,AM,7921262,bumpy,NA,0
39229,control,AM,7921262,pin,NA,0
39230,control,AM,7921262,waste,NA,0
39231,control,AM,7921262,fear,NA,0
39232,control,AM,7921262,light,NA,0
39233,control,AM,7921262,crowded,NA,0
39234,control,AM,7921262,saucer,NA,0
39235,control,AM,7921262,snow,NA,0
39236,control,AM,7921262,valley,NA,0
39237,control,AM,7921262,lethargic,NA,0
39238,control,AM,7921262,stream,NA,0
39239,control,AM,7921262,insect,NA,0
39240,control,AM,7921262,hand,hand,1
39241,control,AM,7921262,pane,NA,0
39242,control,AM,7921262,awake,NA,0
39243,control,AM,7921262,lawyer,NA,0
39244,control,AM,7921262,sniff,NA,0
39245,control,AM,7921262,legs,NA,0
39246,control,AM,7921262,blaze,NA,0
39247,control,AM,7921262,sugar,sugar,1
39248,control,AM,7921262,road,road,1
39249,control,AM,7921262,eye,NA,0
39250,control,AM,7921262,can,can,1
39251,control,AM,7921262,hate,hate,1
39252,control,AM,7921262,pillow,NA,0
39253,control,AM,7921262,state,NA,0
39254,control,AM,7921262,tea,NA,0
39255,control,AM,7921262,warm,NA,0
39256,control,AM,7921262,climb,NA,0
39257,control,AM,7921262,stop,NA,0
39258,control,AM,7921262,lake,NA,0
39259,control,AM,7921262,bug,NA,0
39260,control,AM,7921262,toe,toe,1
39261,control,AM,7921262,shade,NA,0
39262,control,AM,7921262,tired,NA,0
39263,control,AM,7921262,medicine,NA,0
39264,control,AM,7921262,aroma,NA,0
39265,control,AM,7921262,seat,NA,0
39266,control,AM,7921262,billows,NA,0
39267,control,AM,7921262,bitter,NA,0
39268,control,AM,7921262,tough,NA,0
39269,control,AM,7921262,sewing,NA,0
39270,control,AM,7921262,refuse,NA,0
39271,control,AM,7921262,rage,NA,0
39272,control,AM,7921262,plush,NA,0
39273,control,AM,7921262,capital,NA,0
39274,control,AM,7921262,measuring,NA,0
39275,control,AM,7921262,winter,NA,0
39276,control,AM,7921262,summit,NA,0
39277,control,AM,7921262,listless,NA,0
39278,control,AM,7921262,thames,NA,0
39279,control,AM,7921262,fright,NA,0
39280,control,AM,7921262,kick,NA,0
39281,control,AM,7921262,ledge,NA,0
39282,control,AM,7921262,dream,NA,0
39283,control,AM,7921262,health,NA,0
39284,control,AM,7921262,hear,NA,0
39285,control,AM,7921262,couch,NA,0
39286,control,AM,7921262,pollution,NA,0
39287,control,AM,7921262,good,good,1
39288,control,AM,7921262,sandpaper,NA,0
39289,control,AM,7921262,sharp,NA,0
39290,control,AM,7921262,sewage,NA,0
39291,control,AM,7921262,temper,NA,0
39292,control,AM,7921262,loud,NA,0
39293,control,AM,7921262,streets,NA,0
39294,control,AM,7921262,coaster,NA,0
39295,control,AM,7921262,ice,NA,0
39296,control,AM,7921262,top,NA,0
39297,control,AM,7921262,snail,NA,0
39298,control,AM,7921262,boat,NA,0
39299,control,AM,7921262,fly,NA,0
39300,control,AM,7921262,sandals,NA,0
39301,control,AM,7921262,sill,NA,0
39302,control,AM,7921262,wake,NA,0
39303,control,AM,7921262,hospital,NA,0
39304,control,AM,7921262,see,NA,0
39305,control,AM,7921262,desk,NA,0
39306,control,AM,7921262,ashes,ashes,1
39307,control,AM,7921262,taste,NA,0
39308,control,AM,7921262,jagged,NA,0
39309,control,AM,7921262,point,NA,0
39310,control,AM,7921262,bag,NA,0
39311,control,AM,7921262,fury,NA,0
39312,control,AM,7921262,cotton,NA,0
39313,control,AM,7921262,subway,NA,0
39314,control,AM,7921262,lid,NA,0
39315,control,AM,7921262,wet,NA,0
39316,control,AM,7921262,molehill,NA,0
39317,control,AM,7921262,cautious,NA,0
39318,control,AM,7921262,tide,NA,0
39319,control,AM,7921262,arachnid,NA,0
39320,control,AM,7921262,soccer,NA,0
39321,control,AM,7921262,house,NA,0
39322,control,AM,7921262,snooze,NA,0
39323,control,AM,7921262,dentist,dentist,1
39324,control,AM,7921262,nostril,NA,0
39325,control,AM,7921262,recliner,NA,0
39326,control,AM,7921262,cigar,cigar,1
39327,control,AM,7921262,tooth,tooth,1
39328,control,AM,7921262,ready,NA,0
39329,control,AM,7921262,prick,NA,0
39330,control,AM,7921262,junk,NA,0
39331,control,AM,7921262,ire,NA,0
39332,control,AM,7921262,fur,NA,0
39333,control,AM,7921262,country,NA,0
39334,control,AM,7921262,handle,NA,0
39335,control,AM,7921262,frigid,NA,0
39336,control,AM,7921262,peak,NA,0
39337,control,AM,7921262,delay,NA,0
39338,control,AM,7921262,swim,NA,0
39339,control,AM,7921262,crawl,NA,0
39340,control,AM,7921262,yard,NA,0
39341,control,AM,7921262,open,NA,0
39342,control,AM,7921262,blanket,NA,0
39343,control,AM,7921262,physician,NA,0
39344,control,AM,7921262,whiff,NA,0
39345,control,AM,7921262,sofa,NA,0
39346,control,AM,7921262,chimney,chimney,1
39347,control,AM,7921262,nice,nice,1
39348,control,AM,7921262,coarse,NA,0
39349,control,AM,7921262,thimble,NA,0
39350,control,AM,7921262,trash,NA,0
39351,control,AM,7921262,wrath,NA,0
39352,control,AM,7921262,touch,NA,0
39353,control,AM,7921262,newyork,NA,0
39354,control,AM,7921262,coffee,NA,0
39355,control,AM,7921262,chilly,NA,0
39356,control,AM,7921262,plain,NA,0
39357,control,AM,7921262,traffic,NA,0
39358,control,AM,7921262,flow,flow,1
39359,control,AM,7921262,tarantula,NA,0
39360,control,AM,7921262,walk,NA,0
39361,control,AM,7880665,door,NA,0
39362,control,AM,7880665,bed,NA,0
39363,control,AM,7880665,nurse,NA,0
39364,control,AM,7880665,nose,NA,0
39365,control,AM,7880665,table,NA,0
39366,control,AM,7880665,cigarette,NA,0
39367,control,AM,7880665,sour,NA,0
39368,control,AM,7880665,smooth,NA,0
39369,control,AM,7880665,thread,thread,1
39370,control,AM,7880665,garbage,NA,0
39371,control,AM,7880665,mad,NA,0
39372,control,AM,7880665,hard,NA,0
39373,control,AM,7880665,town,NA,0
39374,control,AM,7880665,mug,NA,0
39375,control,AM,7880665,hot,hot,1
39376,control,AM,7880665,hill,NA,0
39377,control,AM,7880665,fast,NA,0
39378,control,AM,7880665,water,NA,0
39379,control,AM,7880665,web,NA,0
39380,control,AM,7880665,shoe,NA,0
39381,control,AM,7880665,glass,NA,0
39382,control,AM,7880665,rest,NA,0
39383,control,AM,7880665,sick,NA,0
39384,control,AM,7880665,breathe,NA,0
39385,control,AM,7880665,sit,NA,0
39386,control,AM,7880665,puff,NA,0
39387,control,AM,7880665,candy,NA,0
39388,control,AM,7880665,bumpy,NA,0
39389,control,AM,7880665,pin,pin,1
39390,control,AM,7880665,waste,NA,0
39391,control,AM,7880665,fear,NA,0
39392,control,AM,7880665,light,NA,0
39393,control,AM,7880665,crowded,NA,0
39394,control,AM,7880665,saucer,NA,0
39395,control,AM,7880665,snow,snow,1
39396,control,AM,7880665,valley,valley,1
39397,control,AM,7880665,lethargic,NA,0
39398,control,AM,7880665,stream,NA,0
39399,control,AM,7880665,insect,insect,1
39400,control,AM,7880665,hand,NA,0
39401,control,AM,7880665,pane,NA,0
39402,control,AM,7880665,awake,NA,0
39403,control,AM,7880665,lawyer,NA,0
39404,control,AM,7880665,sniff,NA,0
39405,control,AM,7880665,legs,legs,1
39406,control,AM,7880665,blaze,NA,0
39407,control,AM,7880665,sugar,NA,0
39408,control,AM,7880665,road,NA,0
39409,control,AM,7880665,eye,eye,1
39410,control,AM,7880665,can,NA,0
39411,control,AM,7880665,hate,hate,1
39412,control,AM,7880665,pillow,NA,0
39413,control,AM,7880665,state,NA,0
39414,control,AM,7880665,tea,NA,0
39415,control,AM,7880665,warm,warm,1
39416,control,AM,7880665,climb,NA,0
39417,control,AM,7880665,stop,NA,0
39418,control,AM,7880665,lake,NA,0
39419,control,AM,7880665,bug,bug,1
39420,control,AM,7880665,toe,NA,0
39421,control,AM,7880665,shade,NA,0
39422,control,AM,7880665,tired,NA,0
39423,control,AM,7880665,medicine,NA,0
39424,control,AM,7880665,aroma,NA,0
39425,control,AM,7880665,seat,NA,0
39426,control,AM,7880665,billows,NA,0
39427,control,AM,7880665,bitter,NA,0
39428,control,AM,7880665,tough,NA,0
39429,control,AM,7880665,sewing,sewing,1
39430,control,AM,7880665,refuse,NA,0
39431,control,AM,7880665,rage,NA,0
39432,control,AM,7880665,plush,NA,0
39433,control,AM,7880665,capital,NA,0
39434,control,AM,7880665,measuring,NA,0
39435,control,AM,7880665,winter,NA,0
39436,control,AM,7880665,summit,NA,0
39437,control,AM,7880665,listless,NA,0
39438,control,AM,7880665,thames,NA,0
39439,control,AM,7880665,fright,NA,0
39440,control,AM,7880665,kick,NA,0
39441,control,AM,7880665,ledge,NA,0
39442,control,AM,7880665,dream,NA,0
39443,control,AM,7880665,health,NA,0
39444,control,AM,7880665,hear,NA,0
39445,control,AM,7880665,couch,NA,0
39446,control,AM,7880665,pollution,NA,0
39447,control,AM,7880665,good,NA,0
39448,control,AM,7880665,sandpaper,NA,0
39449,control,AM,7880665,sharp,NA,0
39450,control,AM,7880665,sewage,NA,0
39451,control,AM,7880665,temper,NA,0
39452,control,AM,7880665,loud,NA,0
39453,control,AM,7880665,streets,NA,0
39454,control,AM,7880665,coaster,NA,0
39455,control,AM,7880665,ice,ice,1
39456,control,AM,7880665,top,top,1
39457,control,AM,7880665,snail,NA,0
39458,control,AM,7880665,boat,NA,0
39459,control,AM,7880665,fly,NA,0
39460,control,AM,7880665,sandals,NA,0
39461,control,AM,7880665,sill,NA,0
39462,control,AM,7880665,wake,NA,0
39463,control,AM,7880665,hospital,NA,0
39464,control,AM,7880665,see,NA,0
39465,control,AM,7880665,desk,NA,0
39466,control,AM,7880665,ashes,NA,0
39467,control,AM,7880665,taste,NA,0
39468,control,AM,7880665,jagged,NA,0
39469,control,AM,7880665,point,NA,0
39470,control,AM,7880665,bag,NA,0
39471,control,AM,7880665,fury,NA,0
39472,control,AM,7880665,cotton,NA,0
39473,control,AM,7880665,subway,NA,0
39474,control,AM,7880665,lid,NA,0
39475,control,AM,7880665,wet,wet,1
39476,control,AM,7880665,molehill,NA,0
39477,control,AM,7880665,cautious,NA,0
39478,control,AM,7880665,tide,NA,0
39479,control,AM,7880665,arachnid,arachnid,1
39480,control,AM,7880665,soccer,NA,0
39481,control,AM,7880665,house,NA,0
39482,control,AM,7880665,snooze,NA,0
39483,control,AM,7880665,dentist,NA,0
39484,control,AM,7880665,nostril,NA,0
39485,control,AM,7880665,recliner,NA,0
39486,control,AM,7880665,cigar,NA,0
39487,control,AM,7880665,tooth,NA,0
39488,control,AM,7880665,ready,NA,0
39489,control,AM,7880665,prick,NA,0
39490,control,AM,7880665,junk,NA,0
39491,control,AM,7880665,ire,ire,1
39492,control,AM,7880665,fur,NA,0
39493,control,AM,7880665,country,NA,0
39494,control,AM,7880665,handle,NA,0
39495,control,AM,7880665,frigid,NA,0
39496,control,AM,7880665,peak,peak,1
39497,control,AM,7880665,delay,NA,0
39498,control,AM,7880665,swim,NA,0
39499,control,AM,7880665,crawl,NA,0
39500,control,AM,7880665,yard,NA,0
39501,control,AM,7880665,open,NA,0
39502,control,AM,7880665,blanket,NA,0
39503,control,AM,7880665,physician,NA,0
39504,control,AM,7880665,whiff,NA,0
39505,control,AM,7880665,sofa,NA,0
39506,control,AM,7880665,chimney,NA,0
39507,control,AM,7880665,nice,NA,0
39508,control,AM,7880665,coarse,NA,0
39509,control,AM,7880665,thimble,NA,0
39510,control,AM,7880665,trash,NA,0
39511,control,AM,7880665,wrath,NA,0
39512,control,AM,7880665,touch,NA,0
39513,control,AM,7880665,newyork,NA,0
39514,control,AM,7880665,coffee,NA,0
39515,control,AM,7880665,chilly,NA,0
39516,control,AM,7880665,plain,plain,1
39517,control,AM,7880665,traffic,NA,0
39518,control,AM,7880665,flow,NA,0
39519,control,AM,7880665,tarantula,NA,0
39520,control,AM,7880665,walk,NA,0
39521,control,AM,7880657,door,NA,0
39522,control,AM,7880657,bed,NA,0
39523,control,AM,7880657,nurse,nurse,1
39524,control,AM,7880657,nose,NA,0
39525,control,AM,7880657,table,NA,0
39526,control,AM,7880657,cigarette,NA,0
39527,control,AM,7880657,sour,NA,0
39528,control,AM,7880657,smooth,NA,0
39529,control,AM,7880657,thread,NA,0
39530,control,AM,7880657,garbage,garbage,1
39531,control,AM,7880657,mad,NA,0
39532,control,AM,7880657,hard,hard,1
39533,control,AM,7880657,town,NA,0
39534,control,AM,7880657,mug,NA,0
39535,control,AM,7880657,hot,hot,1
39536,control,AM,7880657,hill,NA,0
39537,control,AM,7880657,fast,fast,1
39538,control,AM,7880657,water,NA,0
39539,control,AM,7880657,web,NA,0
39540,control,AM,7880657,shoe,NA,0
39541,control,AM,7880657,glass,NA,0
39542,control,AM,7880657,rest,NA,0
39543,control,AM,7880657,sick,NA,0
39544,control,AM,7880657,breathe,NA,0
39545,control,AM,7880657,sit,NA,0
39546,control,AM,7880657,puff,NA,0
39547,control,AM,7880657,candy,candy,1
39548,control,AM,7880657,bumpy,NA,0
39549,control,AM,7880657,pin,NA,0
39550,control,AM,7880657,waste,NA,0
39551,control,AM,7880657,fear,NA,0
39552,control,AM,7880657,light,NA,0
39553,control,AM,7880657,crowded,NA,0
39554,control,AM,7880657,saucer,NA,0
39555,control,AM,7880657,snow,snow,1
39556,control,AM,7880657,valley,NA,0
39557,control,AM,7880657,lethargic,NA,0
39558,control,AM,7880657,stream,NA,0
39559,control,AM,7880657,insect,NA,0
39560,control,AM,7880657,hand,NA,0
39561,control,AM,7880657,pane,NA,0
39562,control,AM,7880657,awake,NA,0
39563,control,AM,7880657,lawyer,NA,0
39564,control,AM,7880657,sniff,NA,0
39565,control,AM,7880657,legs,NA,0
39566,control,AM,7880657,blaze,NA,0
39567,control,AM,7880657,sugar,NA,0
39568,control,AM,7880657,road,NA,0
39569,control,AM,7880657,eye,NA,0
39570,control,AM,7880657,can,can,1
39571,control,AM,7880657,hate,NA,0
39572,control,AM,7880657,pillow,pillow,1
39573,control,AM,7880657,state,NA,0
39574,control,AM,7880657,tea,NA,0
39575,control,AM,7880657,warm,NA,0
39576,control,AM,7880657,climb,NA,0
39577,control,AM,7880657,stop,NA,0
39578,control,AM,7880657,lake,NA,0
39579,control,AM,7880657,bug,NA,0
39580,control,AM,7880657,toe,NA,0
39581,control,AM,7880657,shade,NA,0
39582,control,AM,7880657,tired,NA,0
39583,control,AM,7880657,medicine,medicine,1
39584,control,AM,7880657,aroma,NA,0
39585,control,AM,7880657,seat,NA,0
39586,control,AM,7880657,billows,NA,0
39587,control,AM,7880657,bitter,NA,0
39588,control,AM,7880657,tough,NA,0
39589,control,AM,7880657,sewing,NA,0
39590,control,AM,7880657,refuse,refuse,1
39591,control,AM,7880657,rage,NA,0
39592,control,AM,7880657,plush,NA,0
39593,control,AM,7880657,capital,NA,0
39594,control,AM,7880657,measuring,NA,0
39595,control,AM,7880657,winter,NA,0
39596,control,AM,7880657,summit,NA,0
39597,control,AM,7880657,listless,NA,0
39598,control,AM,7880657,thames,NA,0
39599,control,AM,7880657,fright,NA,0
39600,control,AM,7880657,kick,NA,0
39601,control,AM,7880657,ledge,NA,0
39602,control,AM,7880657,dream,NA,0
39603,control,AM,7880657,health,health,1
39604,control,AM,7880657,hear,NA,0
39605,control,AM,7880657,couch,NA,0
39606,control,AM,7880657,pollution,NA,0
39607,control,AM,7880657,good,NA,0
39608,control,AM,7880657,sandpaper,NA,0
39609,control,AM,7880657,sharp,sharp,1
39610,control,AM,7880657,sewage,NA,0
39611,control,AM,7880657,temper,NA,0
39612,control,AM,7880657,loud,NA,0
39613,control,AM,7880657,streets,NA,0
39614,control,AM,7880657,coaster,NA,0
39615,control,AM,7880657,ice,NA,0
39616,control,AM,7880657,top,NA,0
39617,control,AM,7880657,snail,snail,1
39618,control,AM,7880657,boat,NA,0
39619,control,AM,7880657,fly,NA,0
39620,control,AM,7880657,sandals,NA,0
39621,control,AM,7880657,sill,NA,0
39622,control,AM,7880657,wake,NA,0
39623,control,AM,7880657,hospital,hospital,1
39624,control,AM,7880657,see,NA,0
39625,control,AM,7880657,desk,NA,0
39626,control,AM,7880657,ashes,NA,0
39627,control,AM,7880657,taste,NA,0
39628,control,AM,7880657,jagged,NA,0
39629,control,AM,7880657,point,NA,0
39630,control,AM,7880657,bag,NA,0
39631,control,AM,7880657,fury,NA,0
39632,control,AM,7880657,cotton,NA,0
